16/08/23,09:08:45,+00028E-01
16/08/23,09:08:45,+00028E-01
16/08/23,09:08:46,+00027E-01
16/08/23,09:08:46,+00027E-01
16/08/23,09:08:47,+00028E-01
16/08/23,09:08:47,+00028E-01
16/08/23,09:08:48,+00027E-01
16/08/23,09:08:48,+00027E-01
16/08/23,09:08:49,+00028E-01
16/08/23,09:08:50,+00028E-01
16/08/23,09:08:50,+00028E-01
16/08/23,09:08:51,+00027E-01
16/08/23,09:08:51,+00027E-01
16/08/23,09:08:52,+00028E-01
16/08/23,09:08:52,+00028E-01
16/08/23,09:08:53,+00028E-01
16/08/23,09:08:53,+00028E-01
16/08/23,09:08:54,+00029E-01
16/08/23,09:08:55,+00028E-01
16/08/23,09:08:55,+00028E-01
16/08/23,09:08:56,+00028E-01
16/08/23,09:08:56,+00028E-01
16/08/23,09:08:57,+00028E-01
16/08/23,09:08:57,+00028E-01
16/08/23,09:08:58,+00028E-01
16/08/23,09:08:59,+00027E-01
16/08/23,09:08:59,+00027E-01
16/08/23,09:09:00,+00030E-01
16/08/23,09:09:00,+00030E-01
16/08/23,09:09:01,+00027E-01
16/08/23,09:09:01,+00027E-01
16/08/23,09:09:02,+00028E-01
16/08/23,09:09:02,+00028E-01
16/08/23,09:09:03,+00027E-01
16/08/23,09:09:03,+00027E-01
16/08/23,09:09:04,+00027E-01
16/08/23,09:09:05,+00028E-01
16/08/23,09:09:05,+00028E-01
16/08/23,09:09:06,+00028E-01
16/08/23,09:09:06,+00028E-01
16/08/23,09:09:07,+00027E-01
16/08/23,09:09:07,+00027E-01
16/08/23,09:09:08,+00028E-01
16/08/23,09:09:09,+00027E-01
16/08/23,09:09:09,+00027E-01
16/08/23,09:09:10,+00027E-01
16/08/23,09:09:10,+00027E-01
16/08/23,09:09:11,+00030E-01
16/08/23,09:09:11,+00030E-01
16/08/23,09:09:12,+00027E-01
16/08/23,09:09:12,+00027E-01
16/08/23,09:09:13,+00027E-01
16/08/23,09:09:13,+00027E-01
16/08/23,09:09:14,+00028E-01
16/08/23,09:09:15,+00027E-01
16/08/23,09:09:15,+00027E-01
16/08/23,09:09:16,+00027E-01
16/08/23,09:09:16,+00027E-01
16/08/23,09:09:17,+00029E-01
16/08/23,09:09:17,+00029E-01
16/08/23,09:09:18,+00027E-01
16/08/23,09:09:19,+00028E-01
16/08/23,09:09:19,+00028E-01
16/08/23,09:09:20,+00028E-01
16/08/23,09:09:20,+00028E-01
16/08/23,09:09:21,+00028E-01
16/08/23,09:09:21,+00028E-01
16/08/23,09:09:22,+00029E-01
16/08/23,09:09:22,+00029E-01
16/08/23,09:09:23,+00028E-01
16/08/23,09:09:23,+00028E-01
16/08/23,09:09:24,+00027E-01
16/08/23,09:09:25,+00028E-01
16/08/23,09:09:25,+00028E-01
16/08/23,09:09:26,+00028E-01
16/08/23,09:09:26,+00028E-01
16/08/23,09:09:27,+00028E-01
16/08/23,09:09:27,+00028E-01
16/08/23,09:09:28,+00030E-01
16/08/23,09:09:29,+00028E-01
16/08/23,09:09:29,+00028E-01
16/08/23,09:09:30,+00028E-01
16/08/23,09:09:30,+00028E-01
16/08/23,09:09:31,+00029E-01
16/08/23,09:09:31,+00029E-01
16/08/23,09:09:32,+00028E-01
16/08/23,09:09:32,+00028E-01
16/08/23,09:09:33,+00028E-01
16/08/23,09:09:33,+00028E-01
16/08/23,09:09:34,+00028E-01
16/08/23,09:09:35,+00028E-01
16/08/23,09:09:35,+00028E-01
16/08/23,09:09:36,+00027E-01
16/08/23,09:09:36,+00027E-01
16/08/23,09:09:37,+00027E-01
16/08/23,09:09:37,+00027E-01
16/08/23,09:09:38,+00028E-01
16/08/23,09:09:39,+00030E-01
16/08/23,09:09:39,+00030E-01
16/08/23,09:09:40,+00027E-01
16/08/23,09:09:40,+00027E-01
16/08/23,09:09:41,+00028E-01
16/08/23,09:09:41,+00028E-01
16/08/23,09:09:42,+00028E-01
16/08/23,09:09:42,+00028E-01
16/08/23,09:09:43,+00027E-01
16/08/23,09:09:43,+00027E-01
16/08/23,09:09:44,+00027E-01
16/08/23,09:09:45,+00030E-01
16/08/23,09:09:45,+00030E-01
16/08/23,09:09:46,+00028E-01
16/08/23,09:09:46,+00028E-01
16/08/23,09:09:47,+00028E-01
16/08/23,09:09:47,+00028E-01
16/08/23,09:09:48,+00027E-01
16/08/23,09:09:49,+00028E-01
16/08/23,09:09:49,+00028E-01
16/08/23,09:09:50,+00028E-01
16/08/23,09:09:50,+00028E-01
16/08/23,09:09:51,+00028E-01
16/08/23,09:09:51,+00028E-01
16/08/23,09:09:52,+00027E-01
16/08/23,09:09:52,+00027E-01
16/08/23,09:09:53,+00028E-01
16/08/23,09:09:53,+00028E-01
16/08/23,09:09:54,+00028E-01
16/08/23,09:09:55,+00028E-01
16/08/23,09:09:55,+00028E-01
16/08/23,09:09:56,+00030E-01
16/08/23,09:09:56,+00030E-01
16/08/23,09:09:57,+00028E-01
16/08/23,09:09:57,+00028E-01
16/08/23,09:09:58,+00027E-01
16/08/23,09:09:59,+00028E-01
16/08/23,09:09:59,+00028E-01
16/08/23,09:10:00,+00027E-01
16/08/23,09:10:00,+00027E-01
16/08/23,09:10:01,+00027E-01
16/08/23,09:10:01,+00027E-01
16/08/23,09:10:02,+00028E-01
16/08/23,09:10:02,+00028E-01
16/08/23,09:10:03,+00027E-01
16/08/23,09:10:03,+00027E-01
16/08/23,09:10:04,+00029E-01
16/08/23,09:10:05,+00027E-01
16/08/23,09:10:05,+00027E-01
16/08/23,09:10:06,+00027E-01
16/08/23,09:10:06,+00027E-01
16/08/23,09:10:07,+00030E-01
16/08/23,09:10:07,+00030E-01
16/08/23,09:10:08,+00028E-01
16/08/23,09:10:09,+00036E-01
16/08/23,09:10:09,+00036E-01
16/08/23,09:10:10,+00043E-01
16/08/23,09:10:10,+00043E-01
16/08/23,09:10:11,+00042E-01
16/08/23,09:10:11,+00042E-01
16/08/23,09:10:12,+00042E-01
16/08/23,09:10:12,+00042E-01
16/08/23,09:10:13,+00048E-01
16/08/23,09:10:13,+00048E-01
16/08/23,09:10:14,+00050E-01
16/08/23,09:10:15,+00047E-01
16/08/23,09:10:15,+00047E-01
16/08/23,09:10:16,+00058E-01
16/08/23,09:10:16,+00058E-01
16/08/23,09:10:17,+00058E-01
16/08/23,09:10:17,+00058E-01
16/08/23,09:10:18,+00057E-01
16/08/23,09:10:19,+00058E-01
16/08/23,09:10:19,+00058E-01
16/08/23,09:10:20,+00057E-01
16/08/23,09:10:20,+00057E-01
16/08/23,09:10:21,+00058E-01
16/08/23,09:10:21,+00058E-01
16/08/23,09:10:22,+00057E-01
16/08/23,09:10:22,+00057E-01
16/08/23,09:10:23,+00057E-01
16/08/23,09:10:23,+00057E-01
16/08/23,09:10:24,+00061E-01
16/08/23,09:10:25,+00061E-01
16/08/23,09:10:25,+00061E-01
16/08/23,09:10:26,+00061E-01
16/08/23,09:10:26,+00061E-01
16/08/23,09:10:27,+00053E-01
16/08/23,09:10:27,+00053E-01
16/08/23,09:10:28,+00060E-01
16/08/23,09:10:29,+00060E-01
16/08/23,09:10:29,+00060E-01
16/08/23,09:10:30,+00062E-01
16/08/23,09:10:30,+00062E-01
16/08/23,09:10:31,+00040E-01
16/08/23,09:10:31,+00040E-01
16/08/23,09:10:32,+00040E-01
16/08/23,09:10:32,+00040E-01
16/08/23,09:10:33,+00048E-01
16/08/23,09:10:33,+00048E-01
16/08/23,09:10:34,+00059E-01
16/08/23,09:10:35,+00063E-01
16/08/23,09:10:35,+00063E-01
16/08/23,09:10:36,+00060E-01
16/08/23,09:10:36,+00060E-01
16/08/23,09:10:37,+00054E-01
16/08/23,09:10:37,+00054E-01
16/08/23,09:10:38,+00061E-01
16/08/23,09:10:39,+00061E-01
16/08/23,09:10:39,+00061E-01
16/08/23,09:10:40,+00061E-01
16/08/23,09:10:40,+00061E-01
16/08/23,09:10:41,+00063E-01
16/08/23,09:10:41,+00063E-01
16/08/23,09:10:42,+00062E-01
16/08/23,09:10:42,+00062E-01
16/08/23,09:10:43,+00060E-01
16/08/23,09:10:43,+00060E-01
16/08/23,09:10:44,+00057E-01
16/08/23,09:10:45,+00060E-01
16/08/23,09:10:45,+00060E-01
16/08/23,09:10:46,+00062E-01
16/08/23,09:10:46,+00062E-01
16/08/23,09:10:47,+00058E-01
16/08/23,09:10:47,+00058E-01
16/08/23,09:10:48,+00061E-01
16/08/23,09:10:49,+00061E-01
16/08/23,09:10:49,+00061E-01
16/08/23,09:10:50,+00059E-01
16/08/23,09:10:50,+00059E-01
16/08/23,09:10:51,+00060E-01
16/08/23,09:10:51,+00060E-01
16/08/23,09:10:52,+00064E-01
16/08/23,09:10:52,+00064E-01
16/08/23,09:10:53,+00060E-01
16/08/23,09:10:53,+00060E-01
16/08/23,09:10:54,+00061E-01
16/08/23,09:10:55,+00040E-01
16/08/23,09:10:55,+00040E-01
16/08/23,09:10:56,+00038E-01
16/08/23,09:10:56,+00038E-01
16/08/23,09:10:57,+00039E-01
16/08/23,09:10:57,+00039E-01
16/08/23,09:10:58,+00061E-01
16/08/23,09:10:59,+00044E-01
16/08/23,09:10:59,+00044E-01
16/08/23,09:11:00,+00061E-01
16/08/23,09:11:00,+00061E-01
16/08/23,09:11:01,+00062E-01
16/08/23,09:11:01,+00062E-01
16/08/23,09:11:02,+00062E-01
16/08/23,09:11:02,+00062E-01
16/08/23,09:11:03,+00062E-01
16/08/23,09:11:03,+00062E-01
16/08/23,09:11:04,+00064E-01
16/08/23,09:11:05,+00062E-01
16/08/23,09:11:05,+00062E-01
16/08/23,09:11:06,+00062E-01
16/08/23,09:11:06,+00062E-01
16/08/23,09:11:07,+00062E-01
16/08/23,09:11:07,+00062E-01
16/08/23,09:11:08,+00063E-01
16/08/23,09:11:09,+00064E-01
16/08/23,09:11:09,+00064E-01
16/08/23,09:11:10,+00062E-01
16/08/23,09:11:10,+00062E-01
16/08/23,09:11:11,+00062E-01
16/08/23,09:11:11,+00062E-01
16/08/23,09:11:12,+00063E-01
16/08/23,09:11:12,+00063E-01
16/08/23,09:11:13,+00059E-01
16/08/23,09:11:13,+00059E-01
16/08/23,09:11:14,+00063E-01
16/08/23,09:11:15,+00063E-01
16/08/23,09:11:15,+00063E-01
16/08/23,09:11:16,+00061E-01
16/08/23,09:11:16,+00061E-01
16/08/23,09:11:17,+00061E-01
16/08/23,09:11:17,+00061E-01
16/08/23,09:11:18,+00062E-01
16/08/23,09:11:19,+00056E-01
16/08/23,09:11:19,+00056E-01
16/08/23,09:11:20,+00040E-01
16/08/23,09:11:20,+00040E-01
16/08/23,09:11:21,+00045E-01
16/08/23,09:11:21,+00045E-01
16/08/23,09:11:22,+00045E-01
16/08/23,09:11:22,+00045E-01
16/08/23,09:11:23,+00059E-01
16/08/23,09:11:23,+00059E-01
16/08/23,09:11:24,+00061E-01
16/08/23,09:11:25,+00062E-01
16/08/23,09:11:25,+00062E-01
16/08/23,09:11:26,+00046E-01
16/08/23,09:11:26,+00046E-01
16/08/23,09:11:27,+00039E-01
16/08/23,09:11:27,+00039E-01
16/08/23,09:11:28,+00039E-01
16/08/23,09:11:29,+00039E-01
16/08/23,09:11:29,+00039E-01
16/08/23,09:11:30,+00039E-01
16/08/23,09:11:30,+00039E-01
16/08/23,09:11:31,+00039E-01
16/08/23,09:11:31,+00039E-01
16/08/23,09:11:32,+00039E-01
16/08/23,09:11:32,+00039E-01
16/08/23,09:11:33,+00039E-01
16/08/23,09:11:33,+00039E-01
16/08/23,09:11:34,+00039E-01
16/08/23,09:11:35,+00039E-01
16/08/23,09:11:35,+00039E-01
16/08/23,09:11:36,+00040E-01
16/08/23,09:11:36,+00040E-01
16/08/23,09:11:37,+00039E-01
16/08/23,09:11:37,+00039E-01
16/08/23,09:11:38,+00039E-01
16/08/23,09:11:39,+00039E-01
16/08/23,09:11:39,+00039E-01
16/08/23,09:11:40,+00039E-01
16/08/23,09:11:40,+00039E-01
16/08/23,09:11:41,+00039E-01
16/08/23,09:11:41,+00039E-01
16/08/23,09:11:42,+00039E-01
16/08/23,09:11:42,+00039E-01
16/08/23,09:11:43,+00033E-01
16/08/23,09:11:43,+00033E-01
16/08/23,09:11:44,+00031E-01
16/08/23,09:11:45,+00058E-01
16/08/23,09:11:45,+00058E-01
16/08/23,09:11:46,+00039E-01
16/08/23,09:11:46,+00039E-01
16/08/23,09:11:47,+00039E-01
16/08/23,09:11:47,+00039E-01
16/08/23,09:11:48,+00039E-01
16/08/23,09:11:49,+00039E-01
16/08/23,09:11:49,+00039E-01
16/08/23,09:11:50,+00033E-01
16/08/23,09:11:50,+00033E-01
16/08/23,09:11:51,+00028E-01
16/08/23,09:11:51,+00028E-01
16/08/23,09:11:52,+00028E-01
16/08/23,09:11:52,+00028E-01
16/08/23,09:11:53,+00028E-01
16/08/23,09:11:53,+00028E-01
16/08/23,09:11:54,+00028E-01
16/08/23,09:11:55,+00028E-01
16/08/23,09:11:55,+00028E-01
16/08/23,09:11:56,+00030E-01
16/08/23,09:11:56,+00030E-01
16/08/23,09:11:57,+00027E-01
16/08/23,09:11:57,+00027E-01
16/08/23,09:11:58,+00028E-01
16/08/23,09:11:59,+00028E-01
16/08/23,09:11:59,+00028E-01
16/08/23,09:12:00,+00028E-01
16/08/23,09:12:00,+00028E-01
16/08/23,09:12:01,+00029E-01
16/08/23,09:12:01,+00029E-01
16/08/23,09:12:02,+00028E-01
16/08/23,09:12:02,+00028E-01
16/08/23,09:12:03,+00028E-01
16/08/23,09:12:03,+00028E-01
16/08/23,09:12:04,+00028E-01
16/08/23,09:12:05,+00028E-01
16/08/23,09:12:05,+00028E-01
16/08/23,09:12:06,+00028E-01
16/08/23,09:12:06,+00028E-01
16/08/23,09:12:07,+00030E-01
16/08/23,09:12:07,+00030E-01
16/08/23,09:12:08,+00028E-01
16/08/23,09:12:09,+00028E-01
16/08/23,09:12:09,+00028E-01
16/08/23,09:12:10,+00028E-01
16/08/23,09:12:10,+00028E-01
16/08/23,09:12:11,+00028E-01
16/08/23,09:12:11,+00028E-01
16/08/23,09:12:12,+00028E-01
16/08/23,09:12:12,+00028E-01
16/08/23,09:12:13,+00028E-01
16/08/23,09:12:13,+00028E-01
16/08/23,09:12:14,+00028E-01
16/08/23,09:12:15,+00028E-01
16/08/23,09:12:15,+00028E-01
16/08/23,09:12:16,+00028E-01
16/08/23,09:12:16,+00028E-01
16/08/23,09:12:17,+00028E-01
16/08/23,09:12:17,+00028E-01
16/08/23,09:12:18,+00029E-01
16/08/23,09:12:19,+00028E-01
16/08/23,09:12:19,+00028E-01
16/08/23,09:12:20,+00028E-01
16/08/23,09:12:20,+00028E-01
16/08/23,09:12:21,+00028E-01
16/08/23,09:12:21,+00028E-01
16/08/23,09:12:22,+00028E-01
16/08/23,09:12:22,+00028E-01
16/08/23,09:12:23,+00031E-01
16/08/23,09:12:23,+00031E-01
16/08/23,09:12:24,+00030E-01
16/08/23,09:12:25,+00028E-01
16/08/23,09:12:25,+00028E-01
16/08/23,09:12:26,+00028E-01
16/08/23,09:12:26,+00028E-01
16/08/23,09:12:27,+00028E-01
16/08/23,09:12:27,+00028E-01
16/08/23,09:12:28,+00028E-01
16/08/23,09:12:29,+00028E-01
16/08/23,09:12:29,+00028E-01
16/08/23,09:12:30,+00028E-01
16/08/23,09:12:30,+00028E-01
16/08/23,09:12:31,+00028E-01
16/08/23,09:12:31,+00028E-01
16/08/23,09:12:32,+00028E-01
16/08/23,09:12:32,+00028E-01
16/08/23,09:12:33,+00028E-01
16/08/23,09:12:33,+00028E-01
16/08/23,09:12:34,+00028E-01
16/08/23,09:12:35,+00030E-01
16/08/23,09:12:35,+00030E-01
16/08/23,09:12:36,+00028E-01
16/08/23,09:12:36,+00028E-01
16/08/23,09:12:37,+00028E-01
16/08/23,09:12:37,+00028E-01
16/08/23,09:12:38,+00028E-01
16/08/23,09:12:39,+00028E-01
16/08/23,09:12:39,+00028E-01
16/08/23,09:12:40,+00028E-01
16/08/23,09:12:40,+00028E-01
16/08/23,09:12:41,+00028E-01
16/08/23,09:12:41,+00028E-01
16/08/23,09:12:42,+00028E-01
16/08/23,09:12:42,+00028E-01
16/08/23,09:12:43,+00028E-01
16/08/23,09:12:43,+00028E-01
16/08/23,09:12:44,+00028E-01
16/08/23,09:12:45,+00030E-01
16/08/23,09:12:45,+00030E-01
16/08/23,09:12:46,+00030E-01
16/08/23,09:12:46,+00030E-01
16/08/23,09:12:47,+00028E-01
16/08/23,09:12:47,+00028E-01
16/08/23,09:12:48,+00028E-01
16/08/23,09:12:49,+00028E-01
16/08/23,09:12:49,+00028E-01
16/08/23,09:12:50,+00030E-01
16/08/23,09:12:50,+00030E-01
16/08/23,09:12:51,+00036E-01
16/08/23,09:12:51,+00036E-01
16/08/23,09:12:52,+00039E-01
16/08/23,09:12:52,+00039E-01
16/08/23,09:12:53,+00041E-01
16/08/23,09:12:53,+00041E-01
16/08/23,09:12:54,+00055E-01
16/08/23,09:12:55,+00046E-01
16/08/23,09:12:55,+00046E-01
16/08/23,09:12:56,+00045E-01
16/08/23,09:12:56,+00045E-01
16/08/23,09:12:57,+00050E-01
16/08/23,09:12:57,+00050E-01
16/08/23,09:12:58,+00051E-01
16/08/23,09:12:59,+00056E-01
16/08/23,09:12:59,+00056E-01
16/08/23,09:13:00,+00058E-01
16/08/23,09:13:00,+00058E-01
16/08/23,09:13:01,+00059E-01
16/08/23,09:13:01,+00059E-01
16/08/23,09:13:02,+00058E-01
16/08/23,09:13:02,+00058E-01
16/08/23,09:13:03,+00061E-01
16/08/23,09:13:03,+00061E-01
16/08/23,09:13:04,+00058E-01
16/08/23,09:13:05,+00058E-01
16/08/23,09:13:05,+00058E-01
16/08/23,09:13:06,+00058E-01
16/08/23,09:13:06,+00058E-01
16/08/23,09:13:07,+00059E-01
16/08/23,09:13:07,+00059E-01
16/08/23,09:13:08,+00058E-01
16/08/23,09:13:09,+00062E-01
16/08/23,09:13:09,+00062E-01
16/08/23,09:13:10,+00061E-01
16/08/23,09:13:10,+00061E-01
16/08/23,09:13:11,+00060E-01
16/08/23,09:13:11,+00060E-01
16/08/23,09:13:12,+00061E-01
16/08/23,09:13:12,+00061E-01
16/08/23,09:13:13,+00057E-01
16/08/23,09:13:13,+00057E-01
16/08/23,09:13:14,+00058E-01
16/08/23,09:13:15,+00045E-01
16/08/23,09:13:15,+00045E-01
16/08/23,09:13:16,+00040E-01
16/08/23,09:13:16,+00040E-01
