28/08/23,08:21:32,+00028E-01
28/08/23,08:21:33,+00028E-01
28/08/23,08:21:34,+00028E-01
28/08/23,08:21:34,+00028E-01
28/08/23,08:21:35,+00028E-01
28/08/23,08:21:35,+00028E-01
28/08/23,08:21:36,+00028E-01
28/08/23,08:21:36,+00028E-01
28/08/23,08:21:37,+00030E-01
28/08/23,08:21:37,+00030E-01
28/08/23,08:21:38,+00028E-01
28/08/23,08:21:39,+00028E-01
28/08/23,08:21:39,+00028E-01
28/08/23,08:21:40,+00028E-01
28/08/23,08:21:40,+00028E-01
28/08/23,08:21:41,+00028E-01
28/08/23,08:21:41,+00028E-01
28/08/23,08:21:42,+00028E-01
28/08/23,08:21:42,+00028E-01
28/08/23,08:21:43,+00028E-01
28/08/23,08:21:44,+00028E-01
28/08/23,08:21:44,+00028E-01
28/08/23,08:21:45,+00028E-01
28/08/23,08:21:45,+00028E-01
28/08/23,08:21:46,+00028E-01
28/08/23,08:21:46,+00028E-01
28/08/23,08:21:47,+00028E-01
28/08/23,08:21:47,+00028E-01
28/08/23,08:21:48,+00030E-01
28/08/23,08:21:49,+00028E-01
28/08/23,08:21:49,+00028E-01
28/08/23,08:21:50,+00028E-01
28/08/23,08:21:50,+00028E-01
28/08/23,08:21:51,+00028E-01
28/08/23,08:21:51,+00028E-01
28/08/23,08:21:52,+00028E-01
28/08/23,08:21:52,+00028E-01
28/08/23,08:21:53,+00028E-01
28/08/23,08:21:54,+00030E-01
28/08/23,08:21:54,+00030E-01
28/08/23,08:21:55,+00027E-01
28/08/23,08:21:55,+00027E-01
28/08/23,08:21:56,+00028E-01
28/08/23,08:21:56,+00028E-01
28/08/23,08:21:57,+00028E-01
28/08/23,08:21:57,+00028E-01
28/08/23,08:21:58,+00028E-01
28/08/23,08:21:59,+00028E-01
28/08/23,08:21:59,+00028E-01
28/08/23,08:22:00,+00028E-01
28/08/23,08:22:00,+00028E-01
28/08/23,08:22:01,+00028E-01
28/08/23,08:22:01,+00028E-01
28/08/23,08:22:02,+00027E-01
28/08/23,08:22:02,+00028E-01
28/08/23,08:22:03,+00028E-01
28/08/23,08:22:04,+00028E-01
28/08/23,08:22:04,+00028E-01
28/08/23,08:22:05,+00030E-01
28/08/23,08:22:05,+00030E-01
28/08/23,08:22:06,+00028E-01
28/08/23,08:22:06,+00028E-01
28/08/23,08:22:07,+00030E-01
28/08/23,08:22:07,+00030E-01
28/08/23,08:22:08,+00028E-01
28/08/23,08:22:09,+00028E-01
28/08/23,08:22:09,+00028E-01
28/08/23,08:22:10,+00028E-01
28/08/23,08:22:10,+00028E-01
28/08/23,08:22:11,+00028E-01
28/08/23,08:22:11,+00028E-01
28/08/23,08:22:12,+00030E-01
28/08/23,08:22:12,+00036E-01
28/08/23,08:22:13,+00036E-01
28/08/23,08:22:14,+00039E-01
28/08/23,08:22:14,+00039E-01
28/08/23,08:22:15,+00041E-01
28/08/23,08:22:15,+00041E-01
28/08/23,08:22:16,+00057E-01
28/08/23,08:22:16,+00057E-01
28/08/23,08:22:17,+00058E-01
28/08/23,08:22:17,+00058E-01
28/08/23,08:22:18,+00057E-01
28/08/23,08:22:19,+00057E-01
28/08/23,08:22:19,+00057E-01
28/08/23,08:22:20,+00058E-01
28/08/23,08:22:20,+00058E-01
28/08/23,08:22:21,+00056E-01
28/08/23,08:22:21,+00056E-01
28/08/23,08:22:22,+00061E-01
28/08/23,08:22:22,+00052E-01
28/08/23,08:22:23,+00052E-01
28/08/23,08:22:24,+00057E-01
28/08/23,08:22:24,+00057E-01
28/08/23,08:22:25,+00052E-01
28/08/23,08:22:25,+00052E-01
28/08/23,08:22:26,+00057E-01
28/08/23,08:22:26,+00057E-01
28/08/23,08:22:27,+00057E-01
28/08/23,08:22:27,+00057E-01
28/08/23,08:22:28,+00059E-01
28/08/23,08:22:29,+00057E-01
28/08/23,08:22:29,+00057E-01
28/08/23,08:22:30,+00057E-01
28/08/23,08:22:30,+00057E-01
28/08/23,08:22:31,+00059E-01
28/08/23,08:22:31,+00059E-01
28/08/23,08:22:32,+00060E-01
28/08/23,08:22:32,+00062E-01
28/08/23,08:22:33,+00062E-01
28/08/23,08:22:34,+00060E-01
28/08/23,08:22:34,+00060E-01
28/08/23,08:22:35,+00051E-01
28/08/23,08:22:35,+00051E-01
28/08/23,08:22:36,+00060E-01
28/08/23,08:22:36,+00060E-01
28/08/23,08:22:37,+00040E-01
28/08/23,08:22:37,+00040E-01
28/08/23,08:22:38,+00061E-01
28/08/23,08:22:39,+00061E-01
28/08/23,08:22:39,+00061E-01
28/08/23,08:22:40,+00061E-01
28/08/23,08:22:40,+00061E-01
28/08/23,08:22:41,+00061E-01
28/08/23,08:22:41,+00061E-01
28/08/23,08:22:42,+00039E-01
28/08/23,08:22:42,+00061E-01
28/08/23,08:22:43,+00061E-01
28/08/23,08:22:44,+00062E-01
28/08/23,08:22:44,+00062E-01
28/08/23,08:22:45,+00052E-01
28/08/23,08:22:45,+00052E-01
28/08/23,08:22:46,+00060E-01
28/08/23,08:22:46,+00060E-01
28/08/23,08:22:47,+00060E-01
28/08/23,08:22:47,+00060E-01
28/08/23,08:22:48,+00060E-01
28/08/23,08:22:49,+00061E-01
28/08/23,08:22:49,+00061E-01
28/08/23,08:22:50,+00053E-01
28/08/23,08:22:50,+00053E-01
28/08/23,08:22:51,+00060E-01
28/08/23,08:22:51,+00060E-01
28/08/23,08:22:52,+00060E-01
28/08/23,08:22:52,+00062E-01
28/08/23,08:22:53,+00062E-01
28/08/23,08:22:54,+00062E-01
28/08/23,08:22:54,+00062E-01
28/08/23,08:22:55,+00042E-01
28/08/23,08:22:55,+00042E-01
28/08/23,08:22:56,+00060E-01
28/08/23,08:22:56,+00060E-01
28/08/23,08:22:57,+00061E-01
28/08/23,08:22:57,+00061E-01
28/08/23,08:22:58,+00050E-01
28/08/23,08:22:59,+00061E-01
28/08/23,08:22:59,+00061E-01
28/08/23,08:23:00,+00051E-01
28/08/23,08:23:00,+00051E-01
28/08/23,08:23:01,+00065E-01
28/08/23,08:23:01,+00065E-01
28/08/23,08:23:02,+00060E-01
28/08/23,08:23:02,+00044E-01
28/08/23,08:23:03,+00044E-01
28/08/23,08:23:04,+00061E-01
28/08/23,08:23:04,+00061E-01
